bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips,transactiondate,County
1.0,1,673,496895,1925,5973.15,6037,2017-06-28,Los Angeles County
1.0,2,942,715751,1923,8544.77,6037,2017-06-28,Los Angeles County
1.5,2,1164,222289,1959,2396.64,6111,2017-06-28,Ventura County
3.0,3,2076,464464,2013,7739.62,6037,2017-06-28,Los Angeles County
1.0,3,1200,502548,1944,5996.89,6037,2017-06-28,Los Angeles County
2.0,4,1408,78127,1956,1170.44,6037,2017-06-28,Los Angeles County
2.5,4,1835,647729,1998,9235.54,6059,2017-06-28,Orange County
2.0,4,1259,60433,1961,1060.63,6037,2017-06-28,Los Angeles County
3.0,4,2465,611472,1997,6628.62,6111,2017-06-28,Ventura County
3.0,3,3166,852991,1989,8652.94,6059,2017-06-28,Orange County
3.5,3,2185,274267,1950,3009.08,6111,2017-06-28,Ventura County
1.0,2,1060,126861,1939,1654.65,6037,2017-06-28,Los Angeles County
3.0,6,2823,948180,1925,11048.65,6037,2017-06-28,Los Angeles County
2.5,4,2045,647252,1990,8150.0,6059,2017-06-28,Orange County
3.0,5,1512,345429,1958,4219.63,6037,2017-06-28,Los Angeles County
2.0,3,1305,231783,1987,3086.28,6037,2017-06-28,Los Angeles County
2.0,4,1650,161770,1979,1655.7,6059,2017-06-28,Orange County
2.0,3,1625,297856,1960,3701.42,6037,2017-06-28,Los Angeles County
2.0,2,1486,341194,1937,4729.36,6037,2017-06-28,Los Angeles County
1.0,2,819,1229467,1950,13711.27,6037,2017-06-28,Los Angeles County
1.0,3,1122,69246,1950,1217.5,6037,2017-06-28,Los Angeles County
2.0,3,1902,524855,1924,6240.23,6037,2017-06-28,Los Angeles County
2.0,3,1488,64710,1952,1058.84,6037,2017-06-28,Los Angeles County
1.0,3,1252,335189,1922,4081.85,6037,2017-06-28,Los Angeles County
2.0,3,2012,763282,1948,8940.87,6037,2017-06-28,Los Angeles County
2.0,5,2271,142203,1961,2038.96,6037,2017-06-28,Los Angeles County
3.0,4,2721,177185,1976,2383.21,6037,2017-06-28,Los Angeles County
2.0,3,1396,236898,1953,2978.85,6037,2017-06-28,Los Angeles County
2.5,3,2301,695000,1980,7051.62,6059,2017-06-28,Orange County
2.0,3,1195,60209,1953,980.65,6037,2017-06-28,Los Angeles County
2.5,3,2036,640000,1980,6495.06,6059,2017-06-28,Orange County
2.0,2,1237,501586,1987,5094.4,6059,2017-06-28,Orange County
2.0,3,1706,505000,1954,6091.72,6037,2017-06-28,Los Angeles County
2.0,3,1054,352682,1958,4443.44,6111,2017-06-28,Ventura County
3.0,4,2627,135603,1966,1840.89,6037,2017-06-28,Los Angeles County
2.0,2,1306,187714,1953,2355.24,6037,2017-06-28,Los Angeles County
2.0,4,1827,1003000,1946,12191.29,6037,2017-06-28,Los Angeles County
2.0,3,1280,289983,1952,4047.9,6037,2017-06-28,Los Angeles County
2.5,4,1725,271121,1964,3359.24,6111,2017-06-28,Ventura County
2.0,3,1997,256320,1956,3305.77,6037,2017-06-28,Los Angeles County
1.0,2,968,806575,1950,9388.8,6037,2017-06-28,Los Angeles County
3.0,4,2165,440165,1992,5263.36,6111,2017-06-28,Ventura County
2.0,4,1853,370185,1975,4585.87,6037,2017-06-28,Los Angeles County
1.0,4,1463,268294,1951,3264.63,6037,2017-06-28,Los Angeles County
2.0,2,1440,161853,1958,2382.22,6111,2017-06-28,Ventura County
2.5,4,2449,346646,1979,3518.36,6059,2017-06-28,Orange County
2.0,4,1455,304069,1957,3696.46,6037,2017-06-28,Los Angeles County
2.0,2,1956,445061,1952,5464.41,6037,2017-06-28,Los Angeles County
5.0,4,4478,779862,1940,9837.03,6037,2017-06-28,Los Angeles County
2.5,5,2232,315774,1965,3762.8,6111,2017-06-28,Ventura County
2.0,3,1396,604000,1956,6999.43,6037,2017-06-28,Los Angeles County
2.0,3,871,152705,1950,1880.08,6037,2017-06-28,Los Angeles County
2.0,3,1245,671587,1954,8028.37,6037,2017-06-28,Los Angeles County
4.5,4,3698,1483000,2008,15025.64,6059,2017-06-28,Orange County
2.0,2,1547,712802,1984,7160.94,6059,2017-06-28,Orange County
2.0,2,705,175558,1921,2192.15,6037,2017-06-28,Los Angeles County
1.5,4,1226,350032,1961,4135.1,6111,2017-06-28,Ventura County
3.0,3,2621,448592,1986,4678.46,6059,2017-06-28,Orange County
1.0,2,677,28120,1901,624.87,6037,2017-06-28,Los Angeles County
1.0,3,1408,98873,1953,1574.18,6037,2017-06-28,Los Angeles County
2.0,3,2087,150314,1956,3274.17,6037,2017-06-28,Los Angeles County
2.5,3,1524,293256,1973,2916.94,6059,2017-06-28,Orange County
2.0,3,1670,207730,1957,2630.73,6037,2017-06-28,Los Angeles County
4.0,4,3276,986606,1962,12183.31,6037,2017-06-28,Los Angeles County
1.0,2,784,244246,1927,2652.06,6111,2017-06-28,Ventura County
1.0,2,660,120667,1924,1603.39,6037,2017-06-28,Los Angeles County
3.0,4,2192,573615,2001,6597.98,6111,2017-06-28,Ventura County
3.5,4,3632,776000,1999,8697.24,6111,2017-06-28,Ventura County
2.0,3,1205,414210,1964,4894.6,6111,2017-06-28,Ventura County
3.0,4,1914,98329,1954,1352.13,6037,2017-06-28,Los Angeles County
3.0,4,2085,631675,1995,7464.83,6037,2017-06-28,Los Angeles County
2.0,2,1123,48692,1949,884.12,6037,2017-06-28,Los Angeles County
2.0,2,1054,291264,1957,3606.25,6037,2017-06-28,Los Angeles County
3.0,3,1024,493000,1940,5945.77,6037,2017-06-28,Los Angeles County
2.0,3,1297,456000,1944,5522.62,6037,2017-06-28,Los Angeles County
3.0,3,1816,731846,1952,8798.68,6037,2017-06-28,Los Angeles County
2.0,3,1460,378368,1965,4775.76,6037,2017-06-28,Los Angeles County
2.0,4,1859,551704,1927,6516.79,6037,2017-06-28,Los Angeles County
1.0,2,885,695000,1950,7702.88,6037,2017-06-28,Los Angeles County
2.0,3,1120,192505,1971,2002.24,6059,2017-06-28,Orange County
2.0,4,1571,263401,1973,3503.52,6111,2017-06-28,Ventura County
4.5,5,3852,822236,2012,16404.18,6059,2017-06-28,Orange County
2.5,3,3362,870000,2003,9714.92,6111,2017-06-28,Ventura County
3.0,3,2735,682020,1987,6849.44,6059,2017-06-28,Orange County
3.0,5,2192,650000,1972,6596.26,6059,2017-06-28,Orange County
2.0,2,1503,253171,1976,2580.62,6059,2017-06-28,Orange County
2.5,4,2041,437002,1989,5782.28,6111,2017-06-28,Ventura County
3.0,3,2008,537379,1964,6412.4,6037,2017-06-28,Los Angeles County
2.0,3,990,162337,1920,2142.73,6037,2017-06-28,Los Angeles County
3.0,3,1567,81573,1953,1393.49,6037,2017-06-28,Los Angeles County
2.0,2,1429,600515,1938,7437.98,6037,2017-06-28,Los Angeles County
2.0,3,1294,391775,1960,4596.67,6037,2017-06-28,Los Angeles County
2.0,3,892,256857,1943,3220.4,6037,2017-06-28,Los Angeles County
1.0,4,984,233005,1923,3321.51,6037,2017-06-28,Los Angeles County
4.0,4,4264,321436,1932,4065.37,6037,2017-06-28,Los Angeles County
3.0,4,1156,286478,1923,3529.3,6037,2017-06-28,Los Angeles County
1.0,2,1133,351976,1950,4593.89,6037,2017-06-28,Los Angeles County
2.0,2,1513,483373,1947,5939.94,6037,2017-06-28,Los Angeles County
2.0,3,2142,721505,1960,8877.2,6037,2017-06-28,Los Angeles County
2.0,3,1526,257060,1956,6740.95,6037,2017-06-28,Los Angeles County
2.0,3,1497,79272,1959,1250.29,6037,2017-06-28,Los Angeles County
3.0,3,1722,67052,1961,936.74,6037,2017-06-28,Los Angeles County
2.0,4,1702,127863,1946,1684.95,6037,2017-06-28,Los Angeles County
4.0,3,3174,762655,1990,9280.95,6037,2017-06-28,Los Angeles County
3.0,3,1592,307526,1988,4977.83,6037,2017-06-28,Los Angeles County
2.0,3,1356,209175,1957,2709.81,6037,2017-06-28,Los Angeles County
2.5,3,1601,456839,1986,4819.06,6059,2017-06-28,Orange County
1.0,2,1319,367532,1950,4518.59,6037,2017-06-28,Los Angeles County
2.0,3,1240,227809,1948,6534.91,6037,2017-06-28,Los Angeles County
2.0,4,1672,496131,1977,6181.64,6037,2017-06-28,Los Angeles County
2.5,3,1618,740406,1989,8133.82,6059,2017-06-28,Orange County
3.0,5,3723,894286,1971,10359.78,6037,2017-06-28,Los Angeles County
3.0,5,2885,198786,1963,2935.59,6037,2017-06-28,Los Angeles County
1.0,2,915,265258,1940,3849.24,6037,2017-06-28,Los Angeles County
3.0,3,2709,510435,1989,5970.7,6037,2017-06-28,Los Angeles County
1.0,3,1200,72021,1948,1005.04,6037,2017-06-28,Los Angeles County
2.0,3,1633,65790,1953,1000.02,6059,2017-06-28,Orange County
2.0,4,1605,119457,1956,1555.17,6037,2017-06-28,Los Angeles County
1.0,2,616,98007,1918,1487.05,6037,2017-06-28,Los Angeles County
1.0,2,650,164876,1953,2011.76,6037,2017-06-28,Los Angeles County
2.0,3,1150,344835,1940,4239.39,6037,2017-06-28,Los Angeles County
3.0,3,2865,453514,1979,5075.2,6111,2017-06-28,Ventura County
2.0,3,1535,491877,1978,5923.88,6037,2017-06-28,Los Angeles County
4.0,5,3202,236892,1956,4274.03,6037,2017-06-28,Los Angeles County
2.0,3,1456,463917,1969,5449.51,6037,2017-06-28,Los Angeles County
3.0,4,2506,147629,1964,2365.97,6037,2017-06-28,Los Angeles County
2.0,4,1566,228551,1964,2444.86,6111,2017-06-28,Ventura County
2.0,4,1890,109927,1959,1927.24,6037,2017-06-28,Los Angeles County
2.0,2,1592,482323,1965,4966.84,6059,2017-06-28,Orange County
2.0,2,1270,353158,1966,3580.7,6059,2017-06-28,Orange County
1.0,2,1065,452000,1949,5522.63,6037,2017-06-28,Los Angeles County
2.5,3,1427,488909,1992,7574.86,6059,2017-06-28,Orange County
1.0,2,898,272595,1923,3406.54,6037,2017-06-28,Los Angeles County
2.0,3,1532,570431,1966,6862.64,6037,2017-06-28,Los Angeles County
2.0,3,1713,422455,1923,5227.2,6037,2017-06-28,Los Angeles County
2.0,3,1570,267992,1936,3401.89,6037,2017-06-28,Los Angeles County
1.0,2,806,232365,1950,2944.43,6037,2017-06-28,Los Angeles County
3.0,4,2190,362805,1978,3871.56,6111,2017-06-28,Ventura County
1.0,2,1053,357414,1953,3958.64,6111,2017-06-28,Ventura County
3.0,5,2493,572459,1965,6794.33,6037,2017-06-28,Los Angeles County
1.0,3,1106,61049,1954,991.55,6037,2017-06-28,Los Angeles County
2.0,3,1257,496000,1955,5764.67,6037,2017-06-28,Los Angeles County
1.5,3,1792,572125,1974,6031.04,6111,2017-06-28,Ventura County
3.0,5,2732,155569,1960,2048.62,6059,2017-06-28,Orange County
2.0,4,1542,596967,1972,6169.74,6059,2017-06-28,Orange County
1.0,3,1112,388324,1954,4693.2,6037,2017-06-28,Los Angeles County
2.0,2,1394,128764,1958,1672.92,6037,2017-06-28,Los Angeles County
2.5,4,2224,658000,1999,9421.3,6059,2017-06-28,Orange County
1.0,2,1398,100609,1950,1945.45,6037,2017-06-28,Los Angeles County
2.0,3,1180,407114,1952,4914.22,6037,2017-06-28,Los Angeles County
2.0,3,1377,187505,1924,2351.0,6037,2017-06-28,Los Angeles County
3.0,4,1692,468102,1970,4932.7,6111,2017-06-28,Ventura County
1.0,2,832,69512,1947,1155.65,6037,2017-06-28,Los Angeles County
1.0,2,800,270226,1950,3532.86,6037,2017-06-28,Los Angeles County
3.0,5,1927,852809,1988,9227.68,6111,2017-06-28,Ventura County
1.0,2,1069,30599,1912,443.32,6037,2017-06-28,Los Angeles County
2.0,3,1360,53173,1955,993.09,6037,2017-06-28,Los Angeles County
2.0,4,2229,715750,1976,7553.76,6111,2017-06-28,Ventura County
1.0,3,1141,406100,1948,6910.37,6037,2017-06-28,Los Angeles County
3.0,4,2219,581186,1989,7174.21,6037,2017-06-28,Los Angeles County
2.5,3,3050,899232,1980,9590.42,6111,2017-06-28,Ventura County
3.0,3,1993,488764,1968,5579.83,6037,2017-06-28,Los Angeles County
2.0,2,1039,226781,1924,2846.3,6037,2017-06-28,Los Angeles County
1.0,2,838,71816,1950,939.1,6037,2017-06-28,Los Angeles County
2.5,3,2164,434064,1979,4765.76,6111,2017-06-28,Ventura County
2.0,3,1541,357141,1960,4673.06,6037,2017-06-28,Los Angeles County
3.0,3,3173,965306,1956,11705.13,6037,2017-06-28,Los Angeles County
1.0,3,979,225101,1960,2382.94,6111,2017-06-28,Ventura County
3.0,4,2424,449319,1967,5255.21,6037,2017-06-28,Los Angeles County
2.0,3,1134,331368,1959,4195.89,6037,2017-06-28,Los Angeles County
2.0,4,2434,355610,1908,4398.48,6037,2017-07-19,Los Angeles County
3.0,3,1309,69534,1938,989.67,6037,2017-07-19,Los Angeles County
4.5,5,4938,1213465,2006,13550.28,6059,2017-07-19,Orange County
2.0,3,1392,397051,1939,4866.86,6037,2017-07-19,Los Angeles County
2.0,3,1493,1190863,1957,13596.5,6037,2017-07-19,Los Angeles County
2.0,4,1600,419389,1977,5127.52,6037,2017-07-19,Los Angeles County
2.5,3,2340,758546,1990,7792.76,6059,2017-07-19,Orange County
2.0,4,2036,350141,1962,5458.04,6037,2017-07-19,Los Angeles County
2.0,4,2152,272000,2004,4045.53,6037,2017-07-19,Los Angeles County
2.0,3,1812,336442,1962,4208.32,6037,2017-07-19,Los Angeles County
2.5,3,1804,242041,1979,3192.64,6059,2017-07-19,Orange County
1.5,3,1122,390769,1964,4471.58,6059,2017-07-19,Orange County
1.0,3,1496,96467,1928,1354.87,6037,2017-07-19,Los Angeles County
3.0,4,1836,1138052,1965,12446.24,6059,2017-07-19,Orange County
2.0,3,1233,291471,1961,3509.14,6111,2017-07-19,Ventura County
3.0,5,2398,753315,1965,8612.04,6059,2017-07-19,Orange County
1.0,3,902,66842,1953,907.07,6037,2017-07-19,Los Angeles County
2.0,3,1175,418200,1952,4874.27,6037,2017-07-19,Los Angeles County
3.0,5,2250,345155,1972,4063.78,6059,2017-07-19,Orange County
2.0,4,1387,408498,1956,5264.89,6037,2017-07-19,Los Angeles County
2.0,3,1243,498689,1953,6105.76,6037,2017-07-19,Los Angeles County
3.0,3,2563,322613,1955,4062.48,6037,2017-07-19,Los Angeles County
2.0,3,1728,513542,1964,5580.78,6059,2017-07-19,Orange County
2.0,4,1590,232105,1927,2945.2,6037,2017-07-19,Los Angeles County
2.0,4,1904,91227,1951,1598.1,6037,2017-07-19,Los Angeles County
3.0,3,2312,275000,2003,4084.29,6037,2017-07-19,Los Angeles County
2.0,4,1596,778094,1956,9079.0,6037,2017-07-19,Los Angeles County
2.0,2,1807,219328,1962,2961.55,6037,2017-07-19,Los Angeles County
2.0,3,1904,774974,1965,8773.14,6059,2017-07-19,Orange County
4.0,4,3523,656508,1995,8459.36,6037,2017-07-19,Los Angeles County
2.0,3,1596,73058,1954,1142.78,6037,2017-07-19,Los Angeles County
2.0,3,1973,925786,1923,11895.77,6037,2017-07-19,Los Angeles County
2.0,4,1372,397000,1957,5174.59,6037,2017-07-19,Los Angeles County
1.0,3,1086,80052,1925,1327.67,6037,2017-07-19,Los Angeles County
4.0,4,2625,502204,1959,5310.16,6111,2017-07-19,Ventura County
2.0,4,1393,112710,1961,1840.82,6059,2017-07-19,Orange County
3.0,3,2480,337635,1978,4164.75,6037,2017-07-19,Los Angeles County
1.0,2,1502,457000,1931,5446.92,6059,2017-07-19,Orange County
3.0,4,2278,345433,1986,4308.72,6037,2017-07-19,Los Angeles County
4.0,4,3053,500830,1970,6777.45,6037,2017-07-19,Los Angeles County
3.0,5,3518,1159507,1956,13340.14,6111,2017-07-19,Ventura County
4.0,4,2273,1122712,1939,13658.41,6037,2017-07-19,Los Angeles County
2.0,3,1493,46247,1951,1230.92,6037,2017-07-19,Los Angeles County
3.0,5,3323,338653,1972,4444.43,6037,2017-07-19,Los Angeles County
2.0,3,1380,165839,1992,2834.32,6037,2017-07-19,Los Angeles County
2.0,4,1176,200950,1956,2955.7,6111,2017-07-19,Ventura County
2.0,2,1818,1040631,1937,12596.57,6037,2017-07-19,Los Angeles County
3.0,4,2184,410556,1963,5088.77,6037,2017-07-19,Los Angeles County
3.5,4,2340,568906,1955,6485.82,6059,2017-07-19,Orange County
3.0,4,3101,303211,1947,3952.69,6037,2017-07-19,Los Angeles County
1.0,2,854,150137,1950,1821.1,6037,2017-07-19,Los Angeles County
2.0,3,1542,190985,1991,2565.32,6037,2017-07-19,Los Angeles County
2.5,3,2256,402864,1974,4507.72,6059,2017-07-19,Orange County
2.0,3,1574,331408,1969,3435.58,6059,2017-07-19,Orange County
3.0,4,2633,831324,1989,8360.3,6059,2017-07-19,Orange County
1.0,3,993,296969,1955,3640.1,6037,2017-07-19,Los Angeles County
2.0,3,1817,130062,1951,1624.2,6037,2017-07-19,Los Angeles County
2.0,2,1002,187258,1951,2357.29,6037,2017-07-19,Los Angeles County
2.0,4,1648,662742,1971,7371.38,6059,2017-07-19,Orange County
2.0,3,2759,129006,1961,1667.98,6059,2017-07-19,Orange County
1.0,3,1375,659912,1913,7660.81,6037,2017-07-19,Los Angeles County
6.0,5,4185,1443484,1950,17516.6,6037,2017-07-19,Los Angeles County
3.0,4,2318,104143,1965,2810.84,6059,2017-07-19,Orange County
3.0,4,2494,478826,1986,5905.93,6037,2017-07-19,Los Angeles County
2.0,2,1217,253816,1922,3190.61,6037,2017-07-19,Los Angeles County
1.0,2,961,284270,1946,3518.0,6059,2017-07-19,Orange County
3.0,4,2092,548235,1979,7138.82,6037,2017-07-19,Los Angeles County
2.0,3,1375,330951,1960,3495.94,6111,2017-07-19,Ventura County
3.0,4,2600,390842,1976,4171.3,6111,2017-07-19,Ventura County
2.0,4,1266,255553,1955,3360.44,6059,2017-07-19,Orange County
2.0,4,1835,60433,1950,1049.48,6037,2017-07-19,Los Angeles County
2.0,3,1906,196290,2000,2285.59,6037,2017-07-19,Los Angeles County
2.0,3,2212,315048,1973,3938.34,6037,2017-07-19,Los Angeles County
1.0,2,899,423000,1948,5221.59,6037,2017-07-19,Los Angeles County
2.0,4,1378,131536,1956,1816.78,6059,2017-07-19,Orange County
2.0,3,1973,346640,1961,3772.9,6111,2017-07-19,Ventura County
2.0,3,1904,74950,1964,1066.04,6059,2017-07-19,Orange County
1.0,3,1342,426360,1952,5136.94,6037,2017-07-19,Los Angeles County
3.0,4,2347,777167,1977,8938.93,6037,2017-07-19,Los Angeles County
3.0,3,2507,351848,1987,3571.96,6059,2017-07-19,Orange County
2.0,3,1555,378037,1975,4568.78,6037,2017-07-19,Los Angeles County
3.0,4,3785,468405,1985,5897.78,6037,2017-07-19,Los Angeles County
5.0,4,4493,1336210,1989,16359.82,6037,2017-07-19,Los Angeles County
2.0,3,1340,153314,1962,2201.28,6059,2017-07-19,Orange County
2.0,3,1707,959411,1950,11635.15,6037,2017-07-19,Los Angeles County
3.0,6,2654,374569,1963,4623.68,6059,2017-07-19,Orange County
2.0,3,1160,515000,1960,6344.21,6037,2017-07-19,Los Angeles County
1.0,2,936,568000,1973,5766.48,6059,2017-07-19,Orange County
2.0,4,1374,344071,1957,4316.06,6037,2017-07-19,Los Angeles County
2.0,3,1217,52773,1958,935.0,6059,2017-07-19,Orange County
2.5,3,2236,856000,1985,9584.28,6059,2017-07-19,Orange County
2.0,3,2781,1353235,1927,16540.25,6037,2017-07-19,Los Angeles County
1.0,3,1418,355000,1930,4408.61,6037,2017-07-19,Los Angeles County
2.0,3,1972,503992,1961,6048.8,6037,2017-07-19,Los Angeles County
2.5,4,2774,323045,1963,4063.56,6059,2017-07-19,Orange County
2.0,4,1602,460466,1978,5308.52,6111,2017-07-19,Ventura County
2.0,3,1018,235336,1976,2597.82,6111,2017-07-19,Ventura County
2.0,3,2241,161384,1976,1967.58,6059,2017-07-19,Orange County
1.0,2,921,420997,1915,5152.3,6059,2017-07-19,Orange County
2.0,4,1599,340693,1966,4017.44,6059,2017-07-19,Orange County
2.0,3,1697,171636,2007,3936.18,6037,2017-07-19,Los Angeles County
1.0,3,1026,58361,1947,982.45,6037,2017-07-19,Los Angeles County
2.0,3,1898,581143,1974,6932.9,6059,2017-07-19,Orange County
1.0,3,1164,89775,1947,1518.84,6037,2017-07-19,Los Angeles County
2.0,3,1387,327117,1955,4105.62,6037,2017-07-19,Los Angeles County
2.0,2,1201,462000,1954,5556.46,6037,2017-07-19,Los Angeles County
1.0,2,922,422000,1942,5072.41,6037,2017-07-19,Los Angeles County
3.0,3,3116,263921,1961,3635.68,6037,2017-07-19,Los Angeles County
2.0,2,932,98820,1991,1989.22,6037,2017-07-19,Los Angeles County
2.0,5,2928,591526,1927,6975.71,6037,2017-07-19,Los Angeles County
1.0,2,1115,201432,1930,2926.22,6059,2017-07-19,Orange County
1.0,1,608,76355,1948,1032.09,6037,2017-07-19,Los Angeles County
2.0,3,1130,136437,1954,1789.83,6037,2017-07-19,Los Angeles County
2.0,3,1692,323116,1963,4132.45,6037,2017-07-19,Los Angeles County
4.0,4,2932,1272396,1979,15180.26,6037,2017-07-19,Los Angeles County
1.0,2,1054,324675,1950,4074.8,6037,2017-07-19,Los Angeles County
3.0,2,1701,400950,1990,4470.52,6037,2017-07-19,Los Angeles County
2.0,3,1279,331779,1938,4336.56,6037,2017-07-19,Los Angeles County
3.0,4,2725,753000,2004,8696.02,6059,2017-07-19,Orange County
3.0,4,1915,78418,1964,1122.86,6059,2017-07-19,Orange County
4.0,5,3386,221253,1967,2968.8,6037,2017-07-19,Los Angeles County
3.0,3,2405,979036,1975,11787.38,6037,2017-07-19,Los Angeles County
3.0,3,1756,288000,1990,4424.44,6037,2017-07-19,Los Angeles County
1.0,3,865,54233,1951,931.12,6059,2017-07-19,Orange County
1.0,2,1298,77350,1968,1187.4,6059,2017-07-19,Orange County
3.0,4,2625,177901,1912,2292.5,6037,2017-07-19,Los Angeles County
2.0,4,1430,63103,1973,668.92,6059,2017-07-19,Orange County
4.0,5,2796,630197,1969,6925.91,6037,2017-07-19,Los Angeles County
2.5,3,2544,850000,2011,9848.7,6059,2017-07-19,Orange County
3.0,6,2592,162227,1998,3857.98,6037,2017-07-19,Los Angeles County
3.0,4,2837,880424,2010,13168.82,6059,2017-07-19,Orange County
2.0,3,1292,300960,1954,3743.49,6037,2017-07-19,Los Angeles County
1.0,3,1018,217125,1952,3059.39,6037,2017-07-19,Los Angeles County
3.0,5,2336,92729,1969,1873.91,6037,2017-07-19,Los Angeles County
3.0,3,1685,297307,1987,4077.31,6037,2017-07-19,Los Angeles County
2.0,4,1497,60981,1973,1437.66,6037,2017-07-19,Los Angeles County
3.0,3,2589,202501,2004,3664.33,6037,2017-07-19,Los Angeles County
1.0,2,1496,390000,1948,5269.35,6037,2017-07-19,Los Angeles County
4.0,5,4033,633804,1962,7859.97,6037,2017-07-19,Los Angeles County
2.0,3,1233,417000,1953,5104.83,6037,2017-07-19,Los Angeles County
1.0,2,901,228980,1939,2811.04,6037,2017-07-19,Los Angeles County
2.0,3,1532,724150,1950,8789.57,6037,2017-07-19,Los Angeles County
2.0,3,1711,279193,2008,5025.04,6037,2017-07-19,Los Angeles County
3.0,4,2339,893420,2011,13717.66,6059,2017-07-19,Orange County
2.0,3,1554,120204,1973,1237.38,6059,2017-07-19,Orange County
3.0,4,2101,481766,1984,5808.56,6037,2017-07-19,Los Angeles County
3.0,3,2594,234867,1992,2656.66,6037,2017-07-19,Los Angeles County
3.0,3,1833,132716,1953,1726.63,6037,2017-07-19,Los Angeles County
2.0,3,2035,663414,2003,7179.82,6111,2017-07-19,Ventura County
2.0,3,2051,426401,1986,5111.28,6111,2017-07-19,Ventura County
2.0,4,1472,609000,1978,6110.52,6059,2017-07-19,Orange County
2.0,3,1631,206000,1989,3547.81,6037,2017-07-19,Los Angeles County
2.0,4,1689,494109,1964,5882.01,6037,2017-07-19,Los Angeles County
2.0,4,1410,612528,1967,6934.88,6059,2017-07-19,Orange County
3.0,4,2384,580278,1970,7336.54,6037,2017-07-19,Los Angeles County
2.0,3,1762,435516,1954,5423.25,6037,2017-07-19,Los Angeles County
